SIHcode,City name,IBGE code,,,,
351535,EUCLIDES DA CUNHA PAULISTA,3515350,,,,
351540,FARTURA,3515400,,,,
351550,FERNANDOPOLIS,3515509,,,,
351560,FERNANDO PRESTES,3515608,,,,
351565,FERNAO,3515657,,,,
351570,FERRAZ DE VASCONCELOS,3515707,,,,
351580,FLORA RICA,3515806,,,,
351590,FLOREAL,3515905,,,,
351600,FLORIDA PAULISTA,3516002,,,,
351610,FLORINIA,3516101,,,,
351620,FRANCA,3516200,,,,
351630,FRANCISCO MORATO,3516309,,,,
351640,FRANCO DA ROCHA,3516408,,,,
351650,GABRIEL MONTEIRO,3516507,,,,
351660,GALIA,3516606,,,,
351670,GARCA,3516705,,,,
351680,GASTAO VIDIGAL,3516804,,,,
351685,GAVIAO PEIXOTO,3516853,,,,
351690,GENERAL SALGADO,3516903,,,,
351700,GETULINA,3517000,,,,
351710,GLICERIO,3517109,,,,
351720,GUAICARA,3517208,,,,
351730,GUAIMBE,3517307,,,,
351740,GUAIRA,4108809,,,,
351750,GUAPIACU,3517505,,,,
351760,GUAPIARA,3517604,,,,
351770,GUARA,3517703,,,,
351780,GUARACAI,3517802,,,,
351790,GUARACI,4109203,,,,
351800,GUARANI D'OESTE,3518008,,,,
351810,GUARANTA,3518107,,,,
351820,GUARARAPES,3518206,,,,
351830,GUARAREMA,3518305,,,,
351840,GUARATINGUETA,3518404,,,,
351850,GUAREI,3518503,,,,
351860,GUARIBA,3518602,,,,
351870,GUARUJA,3518701,,,,
351880,GUARULHOS,3518800,,,,
351885,GUATAPARA,3518859,,,,
351890,GUZOLANDIA,3518909,,,,
351900,HERCULANDIA,3519006,,,,
351905,HOLAMBRA,3519055,,,,
351907,HORTOLANDIA,3519071,,,,
351910,IACANGA,3519105,,,,
351920,IACRI,3519204,,,,
351925,IARAS,3519253,,,,
351930,IBATE,3519303,,,,
351940,IBIRA,3519402,,,,
351950,IBIRAREMA,3519501,,,,
351960,IBITINGA,3519600,,,,
351970,IBIUNA,3519709,,,,
351980,ICEM,3519808,,,,
351990,IEPE,3519907,,,,
352000,IGARACU DO TIETE,3520004,,,,
352010,IGARAPAVA,3520103,,,,
352020,IGARATA,3520202,,,,
352030,IGUAPE,3520301,,,,
352040,ILHABELA,3520400,,,,
352042,ILHA COMPRIDA,3520426,,,,
352044,ILHA SOLTEIRA,3520442,,,,
352050,INDAIATUBA,3520509,,,,
352060,INDIANA,3520608,,,,
352070,INDIAPORA,3520707,,,,
352080,INUBIA PAULISTA,3520806,,,,
352090,IPAUSSU,3520905,,,,
352100,IPERO,3521002,,,,
352110,IPEUNA,3521101,,,,
352115,IPIGUA,3521150,,,,
352120,IPORANGA,3521200,,,,
352130,IPUA,3521309,,,,
352140,IRACEMAPOLIS,3521408,,,,
352150,IRAPUA,3521507,,,,
352160,IRAPURU,3521606,,,,
352170,ITABERA,3521705,,,,
352180,ITAI,3521804,,,,
352190,ITAJOBI,3521903,,,,
352200,ITAJU,3522000,,,,
352210,ITANHAEM,3522109,,,,
352215,ITAOCA,3522158,,,,
352220,ITAPECERICA DA SERRA,3522208,,,,
352230,ITAPETININGA,3522307,,,,
352240,ITAPEVA,3133600,,,,
352250,ITAPEVI,3522505,,,,
352260,ITAPIRA,3522604,,,,
352265,ITAPIRAPUA PAULISTA,3522653,,,,
352270,ITAPOLIS,3522703,,,,
352280,ITAPORANGA,2507002,,,,
352290,ITAPUI,3522901,,,,
352300,ITAPURA,3523008,,,,
352310,ITAQUAQUECETUBA,3523107,,,,
352320,ITARARE,3523206,,,,
352330,ITARIRI,3523305,,,,
352340,ITATIBA,3523404,,,,
352350,ITATINGA,3523503,,,,
352360,ITIRAPINA,3523602,,,,
352370,ITIRAPUA,3523701,,,,
352380,ITOBI,3523800,,,,
352390,ITU,3523909,,,,
352400,ITUPEVA,3524006,,,,
352410,ITUVERAVA,3524105,,,,
352420,JABORANDI,2917359,,,,
352430,JABOTICABAL,3524303,,,,
352440,JACAREI,3524402,,,,
352450,JACI,3524501,,,,
352460,JACUPIRANGA,3524600,,,,
352470,JAGUARIUNA,3524709,,,,
352480,JALES,3524808,,,,
352490,JAMBEIRO,3524907,,,,
352500,JANDIRA,3525003,,,,
352510,JARDINOPOLIS,4208955,,,,
352520,JARINU,3525201,,,,
352530,JAU,3525300,,,,
352540,JERIQUARA,3525409,,,,
352550,JOANOPOLIS,3525508,,,,
352560,JOAO RAMALHO,3525607,,,,
352570,JOSE BONIFACIO,3525706,,,,
352580,JULIO MESQUITA,3525805,,,,
352585,JUMIRIM,3525854,,,,
352590,JUNDIAI,3525904,,,,
352600,JUNQUEIROPOLIS,3526001,,,,
352610,JUQUIA,3526100,,,,
352620,JUQUITIBA,3526209,,,,
352630,LAGOINHA,3526308,,,,
352640,LARANJAL PAULISTA,3526407,,,,
352650,LAVINIA,3526506,,,,
352660,LAVRINHAS,3526605,,,,
352670,LEME,3526704,,,,
352680,LENCOIS PAULISTA,3526803,,,,
352690,LIMEIRA,3526902,,,,
352700,LINDOIA,3527009,,,,
352710,LINS,3527108,,,,
352720,LORENA,3527207,,,,
352725,LOURDES,3527256,,,,
352730,LOUVEIRA,3527306,,,,
352740,LUCELIA,3527405,,,,
352750,LUCIANOPOLIS,3527504,,,,
352760,LUIS ANTONIO,3527603,,,,
352770,LUIZIANIA,3527702,,,,
352780,LUPERCIO,3527801,,,,
352790,LUTECIA,3527900,,,,
352800,MACATUBA,3528007,,,,
352810,MACAUBAL,3528106,,,,
352820,MACEDONIA,3528205,,,,
352830,MAGDA,3528304,,,,
352840,MAIRINQUE,3528403,,,,
352850,MAIRIPORA,3528502,,,,
352860,MANDURI,3528601,,,,
352870,MARABA PAULISTA,3528700,,,,
352880,MARACAI,3528809,,,,
352885,MARAPOAMA,3528858,,,,
352890,MARIAPOLIS,3528908,,,,
352900,MARILIA,3529005,,,,
352910,MARINOPOLIS,3529104,,,,
352920,MARTINOPOLIS,3529203,,,,
352930,MATAO,3529302,,,,
352940,MAUA,3529401,,,,
352950,MENDONCA,3529500,,,,
352960,MERIDIANO,3529609,,,,
352965,MESOPOLIS,3529658,,,,
352970,MIGUELOPOLIS,3529708,,,,
352980,MINEIROS DO TIETE,3529807,,,,
352990,MIRACATU,3529906,,,,
353000,MIRA ESTRELA,3530003,,,,
353010,MIRANDOPOLIS,3530102,,,,
353020,MIRANTE DO PARANAPANEMA,3530201,,,,
353030,MIRASSOL,3530300,,,,
353040,MIRASSOLANDIA,3530409,,,,
353050,MOCOCA,3530508,,,,
353060,MOGI DAS CRUZES,3530607,,,,
353070,MOGI GUACU,3530706,,,,
353080,MOGI MIRIM,3530805,,,,
353090,MOMBUCA,3530904,,,,
353100,MONCOES,3531001,,,,
353110,MONGAGUA,3531100,,,,
353120,MONTE ALEGRE DO SUL,3531209,,,,
353130,MONTE ALTO,3531308,,,,
353140,MONTE APRAZIVEL,3531407,,,,
353150,MONTE AZUL PAULISTA,3531506,,,,
353160,MONTE CASTELO,4211108,,,,
353170,MONTEIRO LOBATO,3531704,,,,
353180,MONTE MOR,3531803,,,,
353190,MORRO AGUDO,3531902,,,,
353200,MORUNGABA,3532009,,,,
353205,MOTUCA,3532058,,,,
353210,MURUTINGA DO SUL,3532108,,,,
353215,NANTES,3532157,,,,
353220,NARANDIBA,3532207,,,,
353230,NATIVIDADE DA SERRA,3532306,,,,
353240,NAZARE PAULISTA,3532405,,,,
353250,NEVES PAULISTA,3532504,,,,
353260,NHANDEARA,3532603,,,,
353270,NIPOA,3532702,,,,
353280,NOVA ALIANCA,3532801,,,,
353282,NOVA CAMPINA,3532827,,,,
353284,NOVA CANAA PAULISTA,3532843,,,,
353286,NOVA CASTILHO,3532868,,,,
353290,NOVA EUROPA,3532900,,,,
353300,NOVA GRANADA,3533007,,,,
353310,NOVA GUATAPORANGA,3533106,,,,
353320,NOVA INDEPENDENCIA,3533205,,,,
353325,NOVAIS,3533254,,,,
353330,NOVA LUZITANIA,3533304,,,,
353340,NOVA ODESSA,3533403,,,,
353350,NOVO HORIZONTE,2923035,,,,
353360,NUPORANGA,3533601,,,,
353370,OCAUCU,3533700,,,,
353380,OLEO,3533809,,,,
353390,OLIMPIA,3533908,,,,
353400,ONDA VERDE,3534005,,,,
353410,ORIENTE,3534104,,,,
353420,ORINDIUVA,3534203,,,,
353430,ORLANDIA,3534302,,,,
353440,OSASCO,3534401,,,,
353450,OSCAR BRESSANE,3534500,,,,
353460,OSVALDO CRUZ,3534609,,,,
353470,OURINHOS,3534708,,,,
353475,OUROESTE,3534757,,,,
353480,OURO VERDE,4211850,,,,
353490,PACAEMBU,3534906,,,,
353500,PALESTINA,2706208,,,,
353510,PALMARES PAULISTA,3535101,,,,
353520,PALMEIRA D'OESTE,3535200,,,,
353530,PALMITAL,4117800,,,,
353540,PANORAMA,3535408,,,,
353550,PARAGUACU PAULISTA,3535507,,,,
353560,PARAIBUNA,3535606,,,,
353570,PARAISO,4212239,,,,
353580,PARANAPANEMA,3535804,,,,
353590,PARANAPUA,3535903,,,,
353600,PARAPUA,3536000,,,,
353610,PARDINHO,3536109,,,,
353620,PARIQUERA-ACU,3536208,,,,
353625,PARISI,3536257,,,,
353630,PATROCINIO PAULISTA,3536307,,,,
353640,PAULICEIA,3536406,,,,
353650,PAULINIA,3536505,,,,
353657,PAULISTANIA,3536570,,,,
353660,PAULO DE FARIA,3536604,,,,
353670,PEDERNEIRAS,3536703,,,,
353680,PEDRA BELA,3536802,,,,
353690,PEDRANOPOLIS,3536901,,,,
353700,PEDREGULHO,3537008,,,,
353710,PEDREIRA,3537107,,,,
353715,PEDRINHAS PAULISTA,3537156,,,,
353720,PEDRO DE TOLEDO,3537206,,,,
353730,PENAPOLIS,3537305,,,,
353740,PEREIRA BARRETO,3537404,,,,
353750,PEREIRAS,3537503,,,,
353760,PERUIBE,3537602,,,,
353770,PIACATU,3537701,,,,
353780,PIEDADE,3537800,,,,
353790,PILAR DO SUL,3537909,,,,
353800,PINDAMONHANGABA,3538006,,,,
353810,PINDORAMA,3538105,,,,
353820,PINHALZINHO,4212908,,,,
353830,PIQUEROBI,3538303,,,,
353850,PIQUETE,3538501,,,,
353860,PIRACAIA,3538600,,,,
353870,PIRACICABA,3538709,,,,
353880,PIRAJU,3538808,,,,
353890,PIRAJUI,3538907,,,,
353900,PIRANGI,3539004,,,,
353910,PIRAPORA DO BOM JESUS,3539103,,,,
353920,PIRAPOZINHO,3539202,,,,
353930,PIRASSUNUNGA,3539301,,,,
353940,PIRATININGA,3539400,,,,
353950,PITANGUEIRAS,4119657,,,,
353960,PLANALTO,2925006,,,,
353970,PLATINA,3539707,,,,
353980,POA,3539806,,,,
353990,POLONI,3539905,,,,
354000,POMPEIA,3540002,,,,
354010,PONGAI,3540101,,,,
354020,PONTAL,3540200,,,,
354025,PONTALINDA,3540259,,,,
354030,PONTES GESTAL,3540309,,,,
354040,POPULINA,3540408,,,,
354050,PORANGABA,3540507,,,,
354060,PORTO FELIZ,3540606,,,,
354070,PORTO FERREIRA,3540705,,,,
354075,POTIM,3540754,,,,
354080,POTIRENDABA,3540804,,,,
354085,PRACINHA,3540853,,,,
354090,PRADOPOLIS,3540903,,,,
354100,PRAIA GRANDE,4213807,,,,
354105,PRATANIA,3541059,,,,
354110,PRESIDENTE ALVES,3541109,,,,
354120,PRESIDENTE BERNARDES,3153103,,,,
354130,PRESIDENTE EPITACIO,3541307,,,,
354140,PRESIDENTE PRUDENTE,3541406,,,,
354150,PRESIDENTE VENCESLAU,3541505,,,,
354160,PROMISSAO,3541604,,,,
354165,QUADRA,3541653,,,,
354170,QUATA,3541703,,,,
354180,QUEIROZ,3541802,,,,
354190,QUELUZ,3541901,,,,
354200,QUINTANA,3542008,,,,
354210,RAFARD,3542107,,,,
354220,RANCHARIA,3542206,,,,
354230,REDENCAO DA SERRA,3542305,,,,
354240,REGENTE FEIJO,3542404,,,,
354250,REGINOPOLIS,3542503,,,,
354260,REGISTRO,3542602,,,,
354270,RESTINGA,3542701,,,,
354280,RIBEIRA,3542800,,,,
354290,RIBEIRAO BONITO,3542909,,,,
354300,RIBEIRAO BRANCO,3543006,,,,
354310,RIBEIRAO CORRENTE,3543105,,,,
354320,RIBEIRAO DO SUL,3543204,,,,
354323,RIBEIRAO DOS INDIOS,3543238,,,,
354325,RIBEIRAO GRANDE,3543253,,,,
354330,RIBEIRAO PIRES,3543303,,,,
354340,RIBEIRAO PRETO,3543402,,,,
354350,RIVERSUL,3543501,,,,
354360,RIFAINA,3543600,,,,
354370,RINCAO,3543709,,,,
354380,RINOPOLIS,3543808,,,,
354390,RIO CLARO,3304409,,,,
354400,RIO DAS PEDRAS,3544004,,,,
354410,RIO GRANDE DA SERRA,3544103,,,,
354420,RIOLANDIA,3544202,,,,
354425,ROSANA,3544251,,,,
354430,ROSEIRA,3544301,,,,
354440,RUBIACEA,3544400,,,,
354450,RUBINEIA,3544509,,,,
354460,SABINO,3544608,,,,
354470,SAGRES,3544707,,,,
354480,SALES,3544806,,,,
354490,SALES OLIVEIRA,3544905,,,,
354500,SALESOPOLIS,3545001,,,,
354510,SALMOURAO,3545100,,,,
354515,SALTINHO,4215356,,,,
354520,SALTO,3545209,,,,
354530,SALTO DE PIRAPORA,3545308,,,,
354540,SALTO GRANDE,3545407,,,,
354550,SANDOVALINA,3545506,,,,
354560,SANTA ADELIA,3545605,,,,
354570,SANTA ALBERTINA,3545704,,,,
354580,SANTA BARBARA D'OESTE,3545803,,,,
354600,SANTA BRANCA,3546009,,,,
354610,SANTA CLARA D'OESTE,3546108,,,,
354620,SANTA CRUZ DA CONCEICAO,3546207,,,,
354625,SANTA CRUZ DA ESPERANCA,3546256,,,,
354630,SANTA CRUZ DAS PALMEIRAS,3546306,,,,
354640,SANTA CRUZ DO RIO PARDO,3546405,,,,
354650,SANTA ERNESTINA,3546504,,,,
354660,SANTA FE DO SUL,3546603,,,,
354670,SANTA GERTRUDES,3546702,,,,
354680,SANTA ISABEL,5219357,,,,
354690,SANTA LUCIA,4123824,,,,
354700,SANTA MARIA DA SERRA,3547007,,,,
354710,SANTA MERCEDES,3547106,,,,
354720,SANTANA DA PONTE PENSA,3547205,,,,
354730,SANTANA DE PARNAIBA,3547304,,,,
354740,SANTA RITA D'OESTE,3547403,,,,
354750,SANTA RITA DO PASSA QUATRO,3547502,,,,
354760,SANTA ROSA DE VITERBO,3547601,,,,
354765,SANTA SALETE,3547650,,,,
354770,SANTO ANASTACIO,3547700,,,,
354780,SANTO ANDRE,2513851,,,,
354790,SANTO ANTONIO DA ALEGRIA,3547908,,,,
354800,SANTO ANTONIO DE POSSE,3548005,,,,
354805,SANTO ANTONIO DO ARACANGUA,3548054,,,,
354810,SANTO ANTONIO DO JARDIM,3548104,,,,
354820,SANTO ANTONIO DO PINHAL,3548203,,,,
354830,SANTO EXPEDITO,3548302,,,,
354840,SANTOPOLIS DO AGUAPEI,3548401,,,,
354850,SANTOS,3548500,,,,
354860,SAO BENTO DO SAPUCAI,3548609,,,,
354870,SAO BERNARDO DO CAMPO,3548708,,,,
354880,SAO CAETANO DO SUL,3548807,,,,
354890,SAO CARLOS,4216008,,,,
354900,SAO FRANCISCO,3161106,,,,
354910,SAO JOAO DA BOA VISTA,3549102,,,,
354920,SAO JOAO DAS DUAS PONTES,3549201,,,,
354925,SAO JOAO DE IRACEMA,3549250,,,,
354930,SAO JOAO DO PAU D'ALHO,3549300,,,,
354940,SAO JOAQUIM DA BARRA,3549409,,,,
354950,SAO JOSE DA BELA VISTA,3549508,,,,
354960,SAO JOSE DO BARREIRO,3549607,,,,
354970,SAO JOSE DO RIO PARDO,3549706,,,,
354980,SAO JOSE DO RIO PRETO,3549805,,,,
354990,SAO JOSE DOS CAMPOS,3549904,,,,
354995,SAO LOURENCO DA SERRA,3549953,,,,
355000,SAO LUIS DO PARAITINGA,3550001,,,,
355010,SAO MANUEL,3550100,,,,
355020,SAO MIGUEL ARCANJO,3550209,,,,
355030,SAO PAULO,3550308,,,,
355040,SAO PEDRO,2412708,,,,
355050,SAO PEDRO DO TURVO,3550506,,,,
355060,SAO ROQUE,3550605,,,,
355070,SAO SEBASTIAO,2708808,,,,
355080,SAO SEBASTIAO DA GRAMA,3550803,,,,
355090,SAO SIMAO,5220405,,,,
355100,SAO VICENTE,2413003,,,,
355110,SARAPUI,3551108,,,,
355120,SARUTAIA,3551207,,,,
355130,SEBASTIANOPOLIS DO SUL,3551306,,,,
355140,SERRA AZUL,3551405,,,,
355150,SERRANA,3551504,,,,
355160,SERRA NEGRA,3551603,,,,
355170,SERTAOZINHO,2515930,,,,
355180,SETE BARRAS,3551801,,,,
355190,SEVERINIA,3551900,,,,
355200,SILVEIRAS,3552007,,,,
355210,SOCORRO,3552106,,,,
355220,SOROCABA,3552205,,,,
355230,SUD MENNUCCI,3552304,,,,
355240,SUMARE,3552403,,,,
355250,SUZANO,3552502,,,,
355255,SUZANAPOLIS,3552551,,,,
355260,TABAPUA,3552601,,,,
355270,TABATINGA,1304062,,,,
355280,TABOAO DA SERRA,3552809,,,,
355290,TACIBA,3552908,,,,
355300,TAGUAI,3553005,,,,
355310,TAIACU,3553104,,,,
355320,TAIUVA,3553203,,,,
355330,TAMBAU,3553302,,,,
355340,TANABI,3553401,,,,
355350,TAPIRAI,3168200,,,,
355360,TAPIRATIBA,3553609,,,,
355365,TAQUARAL,3553658,,,,
355370,TAQUARITINGA,3553708,,,,
355380,TAQUARITUBA,3553807,,,,
355385,TAQUARIVAI,3553856,,,,
355390,TARABAI,3553906,,,,
355395,TARUMA,3553955,,,,
355400,TATUI,3554003,,,,
355410,TAUBATE,3554102,,,,
355420,TEJUPA,3554201,,,,
355430,TEODORO SAMPAIO,2931400,,,,
355440,TERRA ROXA,4127403,,,,
355450,TIETE,3554508,,,,
355460,TIMBURI,3554607,,,,
355465,TORRE DE PEDRA,3554656,,,,
355470,TORRINHA,3554706,,,,
355475,TRABIJU,3554755,,,,
355480,TREMEMBE,3554805,,,,
355490,TRES FRONTEIRAS,3554904,,,,
355495,TUIUTI,3554953,,,,
355500,TUPA,3555000,,,,
355510,TUPI PAULISTA,3555109,,,,
355520,TURIUBA,3555208,,,,
355530,TURMALINA,3169703,,,,
355535,UBARANA,3555356,,,,
355540,UBATUBA,3555406,,,,
355550,UBIRAJARA,3555505,,,,
355560,UCHOA,3555604,,,,
355570,UNIAO PAULISTA,3555703,,,,
355580,URANIA,3555802,,,,
355590,URU,3555901,,,,
355600,URUPES,3556008,,,,
355610,VALENTIM GENTIL,3556107,,,,
355620,VALINHOS,3556206,,,,
355630,VALPARAISO,3556305,,,,
355635,VARGEM,4219150,,,,
355640,VARGEM GRANDE DO SUL,3556404,,,,
355645,VARGEM GRANDE PAULISTA,3556453,,,,
355650,VARZEA PAULISTA,3556503,,,,
355660,VERA CRUZ,2933208,,,,
355670,VINHEDO,3556701,,,,
355680,VIRADOURO,3556800,,,,
355690,VISTA ALEGRE DO ALTO,3556909,,,,
355695,VITORIA BRASIL,3556958,,,,
355700,VOTORANTIM,3557006,,,,
355710,VOTUPORANGA,3557105,,,,
355715,ZACARIAS,3557154,,,,
355720,CHAVANTES,3557204,,,,
355730,ESTIVA GERBI,3557303,,,,
410010,ABATIA,4100103,,,,
410020,ADRIANOPOLIS,4100202,,,,
410030,AGUDOS DO SUL,4100301,,,,
410040,ALMIRANTE TAMANDARE,4100400,,,,
410045,ALTAMIRA DO PARANA,4100459,,,,
410050,ALTONIA,4100509,,,,
410060,ALTO PARANA,4100608,,,,
410070,ALTO PIQUIRI,4100707,,,,
410080,ALVORADA DO SUL,4100806,,,,
410090,AMAPORA,4100905,,,,
410100,AMPERE,4101002,,,,
410105,ANAHY,4101051,,,,
410110,ANDIRA,4101101,,,,
410115,ANGULO,4101150,,,,
410120,ANTONINA,4101200,,,,
410130,ANTONIO OLINTO,4101309,,,,
410140,APUCARANA,4101408,,,,
410150,ARAPONGAS,4101507,,,,
410160,ARAPOTI,4101606,,,,
410165,ARAPUA,3103801,,,,
410170,ARARUNA,2501005,,,,
410180,ARAUCARIA,4101804,,,,
410185,ARIRANHA DO IVAI,4101853,,,,
410190,ASSAI,4101903,,,,
410200,ASSIS CHATEAUBRIAND,4102000,,,,
410210,ASTORGA,4102109,,,,
410220,ATALAIA,2700409,,,,
410230,BALSA NOVA,4102307,,,,
410240,BANDEIRANTES,5001508,,,,
410250,BARBOSA FERRAZ,4102505,,,,
410260,BARRACAO,4102604,,,,
410270,BARRA DO JACARE,4102703,,,,
410275,BELA VISTA DA CAROBA,4102752,,,,
410280,BELA VISTA DO PARAISO,4102802,,,,
410290,BITURUNA,4102901,,,,
410300,BOA ESPERANCA,3201001,,,,
410302,BOA ESPERANCA DO IGUACU,4103024,,,,
410304,BOA VENTURA DE SAO ROQUE,4103040,,,,
410305,BOA VISTA DA APARECIDA,4103057,,,,
410310,BOCAIUVA DO SUL,4103107,,,,
410315,BOM JESUS DO SUL,4103156,,,,
410320,BOM SUCESSO,3108008,,,,
410322,BOM SUCESSO DO SUL,4103222,,,,
410330,BORRAZOPOLIS,4103305,,,,
410335,BRAGANEY,4103354,,,,
410337,BRASILANDIA DO SUL,4103370,,,,
410340,CAFEARA,4103404,,,,
410345,CAFELANDIA,4103453,,,,
410347,CAFEZAL DO SUL,4103479,,,,
410350,CALIFORNIA,4103503,,,,
410360,CAMBARA,4103602,,,,
410370,CAMBE,4103701,,,,
410380,CAMBIRA,4103800,,,,
410390,CAMPINA DA LAGOA,4103909,,,,
410395,CAMPINA DO SIMAO,4103958,,,,
410400,CAMPINA GRANDE DO SUL,4104006,,,,
410405,CAMPO BONITO,4104055,,,,
410410,CAMPO DO TENENTE,4104105,,,,
410420,CAMPO LARGO,4104204,,,,
410425,CAMPO MAGRO,4104253,,,,
410430,CAMPO MOURAO,4104303,,,,
410440,CANDIDO DE ABREU,4104402,,,,
410442,CANDOI,4104428,,,,
410445,CANTAGALO,3112059,,,,
410450,CAPANEMA,1502202,,,,
410460,CAPITAO LEONIDAS MARQUES,4104600,,,,
410465,CARAMBEI,4104659,,,,
410470,CARLOPOLIS,4104709,,,,
410480,CASCAVEL,2303501,,,,
410490,CASTRO,4104907,,,,
410500,CATANDUVAS,4105003,,,,
410510,CENTENARIO DO SUL,4105102,,,,
410520,CERRO AZUL,4105201,,,,
410530,CEU AZUL,4105300,,,,
410540,CHOPINZINHO,4105409,,,,
410550,CIANORTE,4105508,,,,
410560,CIDADE GAUCHA,4105607,,,,
410570,CLEVELANDIA,4105706,,,,
410580,COLOMBO,4105805,,,,
410590,COLORADO,4105904,,,,
410600,CONGONHINHAS,4106001,,,,
410610,CONSELHEIRO MAIRINCK,4106100,,,,
410620,CONTENDA,4106209,,,,
410630,CORBELIA,4106308,,,,
410640,CORNELIO PROCOPIO,4106407,,,,
410645,CORONEL DOMINGOS SOARES,4106456,,,,
410650,CORONEL VIVIDA,4106506,,,,
410655,CORUMBATAI DO SUL,4106555,,,,
410657,CRUZEIRO DO IGUACU,4106571,,,,
410660,CRUZEIRO DO OESTE,4106605,,,,
410670,CRUZEIRO DO SUL,1200203,,,,
410680,CRUZ MACHADO,4106803,,,,
410685,CRUZMALTINA,4106852,,,,
410690,CURITIBA,4106902,,,,
410700,CURIUVA,4107009,,,,
410710,DIAMANTE DO NORTE,4107108,,,,
410712,DIAMANTE DO SUL,4107124,,,,
410715,DIAMANTE D'OESTE,4107157,,,,
410720,DOIS VIZINHOS,4107207,,,,
410725,DOURADINA,5003504,,,,
410730,DOUTOR CAMARGO,4107306,,,,
410740,ENEAS MARQUES,4107405,,,,
410750,ENGENHEIRO BELTRAO,4107504,,,,
410752,ESPERANCA NOVA,4107520,,,,
410753,ENTRE RIOS DO OESTE,4107538,,,,
410754,ESPIGAO ALTO DO IGUACU,4107546,,,,
410755,FAROL,4107553,,,,
410760,FAXINAL,4107603,,,,
410765,FAZENDA RIO GRANDE,4107652,,,,
410770,FENIX,4107702,,,,
410773,FERNANDES PINHEIRO,4107736,,,,
410775,FIGUEIRA,4107751,,,,
410780,FLORAI,4107801,,,,
410785,FLOR DA SERRA DO SUL,4107850,,,,
410790,FLORESTA,2605707,,,,
410800,FLORESTOPOLIS,4108007,,,,
410810,FLORIDA,4108106,,,,
410820,FORMOSA DO OESTE,4108205,,,,
410830,FOZ DO IGUACU,4108304,,,,
410832,FRANCISCO ALVES,4108320,,,,
410840,FRANCISCO BELTRAO,4108403,,,,
410845,FOZ DO JORDAO,4108452,,,,
410850,GENERAL CARNEIRO,5103908,,,,
410855,GODOY MOREIRA,4108551,,,,
410860,GOIOERE,4108601,,,,
410865,GOIOXIM,4108650,,,,
410870,GRANDES RIOS,4108700,,,,
410880,GUAIRA,4108809,,,,
410890,GUAIRACA,4108908,,,,
410895,GUAMIRANGA,4108957,,,,
410900,GUAPIRAMA,4109005,,,,
410910,GUAPOREMA,4109104,,,,
410920,GUARACI,4109203,,,,
410930,GUARANIACU,4109302,,,,
410940,GUARAPUAVA,4109401,,,,
410950,GUARAQUECABA,4109500,,,,
410960,GUARATUBA,4109609,,,,
410965,HONORIO SERPA,4109658,,,,
410970,IBAITI,4109708,,,,
410975,IBEMA,4109757,,,,
410980,IBIPORA,4109807,,,,
410990,ICARAIMA,4109906,,,,
411000,IGUARACU,4110003,,,,
411005,IGUATU,2305506,,,,
411007,IMBAU,4110078,,,,
411010,IMBITUVA,4110102,,,,
411020,INACIO MARTINS,4110201,,,,
411030,INAJA,2607000,,,,
411040,INDIANOPOLIS,3130705,,,,
411050,IPIRANGA,4110508,,,,
411060,IPORA,5210208,,,,
411065,IRACEMA DO OESTE,4110656,,,,
411070,IRATI,4110706,,,,
411080,IRETAMA,4110805,,,,
411090,ITAGUAJE,4110904,,,,
411095,ITAIPULANDIA,4110953,,,,
411100,ITAMBARACA,4111001,,,,
411110,ITAMBE,2915809,,,,
411120,ITAPEJARA D'OESTE,4111209,,,,
411125,ITAPERUCU,4111258,,,,
411130,ITAUNA DO SUL,4111308,,,,
411140,IVAI,4111407,,,,
411150,IVAIPORA,4111506,,,,
411155,IVATE,4111555,,,,
411160,IVATUBA,4111605,,,,
411170,JABOTI,4111704,,,,
411180,JACAREZINHO,4111803,,,,
411190,JAGUAPITA,4111902,,,,
411200,JAGUARIAIVA,4112009,,,,
411210,JANDAIA DO SUL,4112108,,,,
411220,JANIOPOLIS,4112207,,,,
411230,JAPIRA,4112306,,,,
411240,JAPURA,1302108,,,,
411250,JARDIM ALEGRE,4112504,,,,
411260,JARDIM OLINDA,4112603,,,,
411270,JATAIZINHO,4112702,,,,
411275,JESUITAS,4112751,,,,
411280,JOAQUIM TAVORA,4112801,,,,
411290,JUNDIAI DO SUL,4112900,,,,
411295,JURANDA,4112959,,,,
411300,JUSSARA,2918506,,,,
411310,KALORE,4113106,,,,
411320,LAPA,4113205,,,,
411325,LARANJAL,3138005,,,,
411330,LARANJEIRAS DO SUL,4113304,,,,
411340,LEOPOLIS,4113403,,,,
411342,LIDIANOPOLIS,4113429,,,,
411345,LINDOESTE,4113452,,,,
411350,LOANDA,4113502,,,,
411360,LOBATO,4113601,,,,
411370,LONDRINA,4113700,,,,
411373,LUIZIANA,4113734,,,,
411375,LUNARDELLI,4113759,,,,
411380,LUPIONOPOLIS,4113809,,,,
411390,MALLET,4113908,,,,
411400,MAMBORE,4114005,,,,
411410,MANDAGUACU,4114104,,,,
411420,MANDAGUARI,4114203,,,,
411430,MANDIRITUBA,4114302,,,,
411435,MANFRINOPOLIS,4114351,,,,
411440,MANGUEIRINHA,4114401,,,,
411450,MANOEL RIBAS,4114500,,,,
411460,MARECHAL CANDIDO RONDON,4114609,,,,
411470,MARIA HELENA,4114708,,,,
411480,MARIALVA,4114807,,,,
